hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
1000094759,Golmaal,"On the run with a bag of jewels, Chakravarthy and Preethi get lost in a jungle. Craziness unleashes when they learn that Naxalites are hiding somewhere around.",Comedy,2012,U/A 7+,136,,,movie
1260073266,Adbhutham,"When Surya and Vennela are about to end their lives, a miracle connects these two strangers. They happen to have the same phone numbers, but can't meet.",Science Fiction,2021,U/A 13+,141,,,movie
1260089815,Kaun Pravin Tambe?,"Relentless effort can make an underdog rise to the top, and cricketer Pravin Tambe's extraordinary journey proves why age is just a number.",Biopic,2022,U/A 7+,133,,,movie
1000068943,Makutam,"After having escaped prison before being given a death penalty, Raja seeks refuge with Stella. He then sets out to seek revenge from those who wronged him.",Drama,1986,U/A 13+,126,,,movie
1000109046,Archana,"Though in love with Rajan, Malathi is forced to marry Gopi. Both men are cops. When Gopi visits Rajan, he finds something that makes him suspect his wife.",Romance,1966,U,114,,,movie
1000151700,Kamaladalam,"Nandagopan is a respected dance teacher. However, his life takes a turn for the worse when his wife commits suicide and he turns into an alcoholic.",Drama,1992,U/A 7+,143,,,movie
1770003141,Online Binline,"An introvert offline, Internet addict Sid woos Kimaya online. However, a love triangle erupts when Sid's best friend also falls in love with her.",Comedy,2015,U,122,,,movie
1770003314,MS Dhoni: The Untold Story,"A tell-all tale about the life and times of Indian cricketer Mahendra Singh Dhoni, mapping his journey from a ticket collector to a celebrated sportsman.",Biopic,2016,U,178,,,movie
1000223682,Haami,"Little Bhutu and Chini are fast friends. When Bhutu kisses Chini, their innocent friendship leads to a major scandal.",Drama,2018,U,126,,,movie
1260027280,Dinosaur,Aladar and his misfit group of friends race against time to reach the safety of their nesting grounds before the meteors devastate the landscape.,Animation,2000,U/A 7+,81,,,movie
1000109911,Jagathguru Adisankaran,"Adisankaran gets banished by society because of his caste. Yet, he tries to bring about a spiritual movement and a change in social norms with his philosophies.",Biopic,1977,U,128,,,movie
1260104631,The Princess,"A formidable young royal must face an action-packed fight to the death as she sets out to protect her family and save the kingdom, no matter what the cost.",Action,2022,A,93,,,movie
1000107808,Bhoomika,"Police officer Unnikrishnan returns to his ancestral village for good, but his life takes a turn for the worse when he discovers horrible truths about his past.",Drama,1991,U/A 16+,125,,,movie
1000098232,Vimochane,"Bhagyalakshmi's daughter takes the culprit, a contractor, to court for abducting and forcing her mother to do the unthinkable. However, will she get justice?",Drama,1997,U/A 7+,135,,,movie
1260102658,Bhala Thandhanana,"Shashirekha is an investigative journalist who has unraveled many ugly truths. One such investigation leads her to the secrets of her boyfriend, Chandrasekhar.",Crime,2022,U/A 16+,131,,,movie
1260109683,Arey Yaar,"It's a story of a character named Raghav who's figuring out himself among depression, love and life itself. At the same time dealing with family issues, superstition and job altogether.",Drama,2022,U/A 16+,26,,,movie
1000196114,Njandukalude Nattil Oridavela,"Though diagnosed with cancer, Sheela has to manage a dysfunctional family. Will her son, who comes from London, help her deal with the trauma?",Drama,2017,U,124,,,movie
1260105310,Aamina,"As demonetization hits the nation, a woman experiences changes in her societal notions, which ultimately transcends into a journey of self-realization.",Drama,2017,U/A 16+,16,,,movie
1808021872,Iktara,Story of a lonely man who lost his family and settles in a village. He meets a young girl who changes his life completely. This multiple award winning short movie features Yashpal Sharma.,Drama,2018,U/A 16+,16,,,movie
1000105836,Aarbhata,"After Sonia rejects him, Dharani meets Kallaka. However, he tries to hide his past when she begins to get over-possessive of him.",Drama,2010,U/A 13+,124,,,movie
1000107773,Mithunam,"With dreams to start his own business, Sethumadhavan is forced to face off against corrupt bureaucracy and his complicated personal life.",Comedy,1993,U,146,,,movie
1000107936,Chilambu,"At his grandfather's request, Paramu goes to his ancestral village to collect a sacred ornament. But it is not going to be a smooth visit.",Action,1987,U/A 13+,115,,,movie
1000109184,Ek Phool Do Mali,"Amar and Sonam's married life ends when he is presumed dead on an expedition. A pregnant Sonam marries Kailash. Years later, Amar's return causes chaos.",Romance,1969,U,155,,,movie
1260103915,Manokamna,"A white-collar employee has surrendered to being a part of his office rut. One day, his redundant life takes a turn. Sometimes even a single change is enough.",Shorts,2020,U/A 13+,10,,,movie
1837046773,Firaaq,"During lockdown in the Himalayas, a young traveller struggles to come to terms with the stillness that exists within himself.",Drama,2021,U/A 16+,6,,,movie
1610007730,How Does That Make You Feel,"A marriage counsellor comes up with an innovative approach for his clients, while dealing with his own demons.",Comedy,2019,U/A 16+,7,,,movie
1610011556,Noor,"Late one night, a rich, young woman goes to her maid's house. She confides in her things that have been troubling her. However, things take an unexpected turn.",Drama,2019,A,11,,,movie
1770000335,The Other Woman,"Carly discovers that her boyfriend is married and when she bumps into his wife, the two women realize they have a lot in common and a mutual enemy.",Comedy,2014,U/A 16+,109,,,movie
1000096628,Adu,Adu weaves a web of mystery as it takes the audience into the world of black magic.,Drama,2003,U/A 16+,140,,,movie
1660000056,Toy Story 3,"The toys are mistakenly delivered to a daycare centre instead of the attic before Andy leaves for college, and Woody has to convince the others to return home.",Animation,2010,U,102,,,movie
1000154887,Nagaram,Kochi Corporation is facing a waste management crisis. Some corrupt politicians decide to dump all the trash in the village of Sivaramapuram.,Drama,2007,U/A 13+,130,,,movie
1836053886,NH 48,"A story about two strangers, who meet accidentally on a road only to reflect the harsh realities of today's life.",Thriller,2021,U/A 16+,9,,,movie
1260054847,Lion Brothers: Cubs To Kings,"With brother Max by his side, can Leo face his challenges and overcome his arrogance to become the King he's always dreamed he'd be?",Animals & Nature,2020,U/A 7+,43,,,movie
1260013408,Kaithi,"Dilli, a convicted criminal, is out on parole to meet his daughter. However, a drug bust sets him off on a mission to save the life of police officers.",Drama,2019,U/A 16+,144,,,movie
1610009132,Detour,Two strangers meet in the middle of the night by a twist of an algorithm and realise they have more in common than they would have imagined.,Drama,2018,U,10,,,movie
1260105844,TIP,"Amid their mundane routines, a watchman and a waiter befriend each other. Problems arise when unforeseen circumstances put their friendly equation to the test.",Drama,2021,U,15,,,movie
1826025115,Dakini,A family seeks the help of a paranormal investigation team after experiencing supernatural encounters in their new home.,Horror,2020,U/A 16+,14,,,movie
1000097396,Neene Neene,"After marriage, Abhishek and Nandini realise that life is not a bed of roses. Problems begin when Abhishek is unable to provide for his family.",Romance,2008,U/A 7+,148,,,movie
1000157626,Ice Cream,Omanakuttan and Viswanadhan are happy to get away from their strict wives. What happens when two girls who have fled from a mental asylum get into their car?,Comedy,1986,U/A 13+,117,,,movie
1808021355,Chunaav,The story of a couple planning to have a child. This short movie touching upon climate change and adoption will make you think.,Drama,2020,U/A 13+,19,,,movie
1260067526,Fake Famous,Fake Famous explores the meaning of fame and influence in the digital age through an innovative social experiment.,Documentary,2021,U/A 13+,83,,,movie
1770004451,Kabaddi Khel India Ka,"From local playgrounds to international arenas, watch the inspiring revival of India's original sport - kabaddi.",Documentary,2016,U,41,,,movie
1260083553,The King's Man,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",Action,2021,U/A 16+,130,,,movie
1000103490,Khadak,Two lovers face a lot of challenges because of their relationship. Will they be able to overcome the obstacles that come in their path?,Drama,2010,U/A 16+,141,,,movie
1000232181,Style King,Kartik and Kashi are lookalikes but stark opposites in their profession. Chaos enters their life when they get entangled in a drug racket.,Action,2016,U/A 16+,127,,,movie
1000230104,Guptodhoner Sondhane,"At their ancestral mansion in Manikantapur, Sona da and his nephew Abir set out to find a 350-year-old missing Mughal treasure with only cryptic clues in hand.",Mystery,2018,U,125,,,movie
1000228520,Rubaru Roshni,Explore the power of forgiveness in three personal stories through first-person testimonies of victims and perpetrators of violence over three decades.,Drama,2019,U/A 16+,110,,,movie
1260060318,Unicorn,"Apala uses her family heirloom as a way to escape her overbearing marriage. Stuck in a world of fantasies, will she find her magic?",Drama,2021,U/A 13+,58,,,movie
1260106598,Vikram,A covert investigation changes its course when special officer Amar encounters an unrelenting Vikram and his pursuit to take down a notorious drug cartel.,Action,2022,U/A 16+,171,,,movie
1000071777,Bajrangi Bhaijaan,"A simple guy, Pawan Kumar Chaturvedi, who is a Hanuman bhakt takes it upon himself to help a lost; mute girl, reach her home in Pakistan!",Drama,2015,U/A 13+,152,,,movie
1260015326,Toy Story 4,"When a new toy called Forky joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",Animation,2019,U,100,,,movie
1260056029,Own The Room,Five student entrepreneurs from disparate corners of the planet go head-to-head at one of the most prestigious business competitions in the world.,Reality,2021,U/A 7+,90,,,movie
1260027025,The Game Plan,Quarterback Joe Kingman transforms from an egotistical bachelor into a loving father when a child claiming to be his biological daughter enters his life.,Comedy,2007,U/A 7+,110,,,movie
1808018305,Bread Butter,The story of a little boy from a poor family who requests his parents to give him bread and butter in his tiffin lunch on his birthday.,Drama,2018,U,12,,,movie
1000157269,Nombarathippoovu,"Padmini becomes attached to an orphan girl, Gigi, with special needs. Later, when her estranged husband tries to reconcile with her, she is in a dilemma.",Drama,1987,U,140,,,movie
1836044019,Periods,A woman's beautiful journey through the most difficult times of the month.,Drama,2018,U/A 13+,9,,,movie
1260120342,Carbon Monoxide,"In the absence of the landlord, the paying guests plan a housewarming party, which spirals into a deadly menace. Soon, shocking evidence comes to the surface.",Drama,2021,U/A 16+,17,,,movie
1000115927,Rambha,"Newlyweds Srikanth and Ramya rent a flat. The homeowner's daughter, Rambha, falls in love with Srikanth, resulting in disputes between the married couple.",Romance,2006,U/A 16+,92,,,movie
1000231313,Rowdy Sarkar,"The dreams of an aspiring cricketer come crashing down when he is engulfed in a false Naxal case and turns to a life of crime, gaining the name of Railway Raju.",Drama,2016,U/A 16+,104,,,movie
1000231311,L7,Arun and Sandhya begin their happily ever after in a new home. Their happiness is short-lived as Arun discovers that Sandhya is possessed. Is she?,Horror,2016,U/A 16+,106,,,movie
